359358
1
1
8
3
4
1
1
5
3
1
1
1
1
1
2
1
5
25
4
10
1
3
1
1
1
1
33
4
4
1
3
1
1
1
2
4
2
1
1
1
1
1
1
1
1
2
1
4
2
4
2
3
1
1
1
1
4
1
1
1
4
1
1
1
1
6
1
1
1
1
1
6
1
1
3
1
2
1
1
7
1
5
1
1
3
1
1
1
1
5
2
1
1
2
3
1
1
1
4
1
6
23
1
15
1
1
8
1
1
1
2
5
1
1
3
1
1
2
1
1
12
1
1
1
3
108
1
2
1
2
1
1
2
1
2
2
3
1
1
1
1
1
1
1
2
2
7
2
1
2
1
1
3
1
52
3
1
4
1
1
2
1
1
2
4
1
3
1
1
1
1
4
1
3
100
1
1
81
2
1
1
1
1
1
1
1
1
1
3
1
1
3
30
1
9
1
1
1
1
1
1
1
3
2
2
1
144
1
3
1
3
1
1
3
1
2
1
1
3
1
94
1
1
1
1
1
5
1
1
1
1
1
1
321
1
1
1
2
1
1
1
2
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
3
1
8
1
1
2
1
1
3
5
1
1
8
1
1
1
1
3
1
2
1
1
6
1
2
1
1
1
3
1
1
4
1
1
1
1
1
7
1
1
2
1
3
1
2
1
1
1
1
1
1
1
2
1
1
1
1
2
1
1
1
1
6
1
1
2
1
2
1
2
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
3
5
1
3
1
1
1
1
3
3
1
1
1
1
1
4
1
1
54
8
1
1
1
1
1
2
1
1
1
1
1
1
1
5
1
3
1
1
2
10
1
1
1
1
2
27
1
1
3
1
3
1
29
1
135
5
1
1
1
1
4
2
1
1
1
2
3
2675
1
1
1
1
1
1
2
1
25
1
1
1
2
1
9
2
1
1
1
1
1
76
1
1
6
1
4
3
1
2
1
2
1
4
1
1
1
1
1
1
1
1
5
1
2
1
3
2
5
1
1
1
1
2
24
4
1
1
1
1
1
1
1
6
1
1
1
2
1
2
3
3
2
1
1
2
2
1
1
1
1
1
84
1
3
2
3
2
1
1
11
1
1
1
22
1
2
1
3
2
1
1
2
1
3
2
1
2
1
1
1
1
31
3
3
1
1
1
8
1
1
2
1
1
1
1
1
1
2
1
1
2
1
1
7
1
1
1
2
1
6
2
2
1
5
1
1
1
1
1
11
4
1
2
1
1
16
1
2
1
2
1
1
1
3
29
1
2
2
1
2
4
1
1
1
1
4
2
1
1
1
1
1
1
1
7
1
2
4
1
2
3
1
1
3
1
1
1
1
1
1
1
1
1
1
1
4
2
1
1
38
1
1
1
1
20
10
1
1
1
5
1
1
2
1
1
4
1
1
2
1
1
2
9
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
2
1
1
2
1
3
3
13
1
1
1
2
1
1
3
1
1
3
1
3
1
1
2
2
1
1
1
1
7
4
1
5
1
1
1
1
3
1
1
1
2
1
1
1
1
1
47
1
1
1
1
3
1
1
1
1
2
1
25
5
1
1
12
1
3
1
1
1
32
1
1
1
5
13
2
1
1
1
3
2
1
1
2
1
1
1
1
2
1
1
1
1
2
1
1
1
1
3
2
1
1
1
3
1
1
1
1
1
2
2
1
1
1
1
1
1
3
1
1
2
1
1
4
1
1
3
1
2
1
2
1
2
1
1
1
1
1
1
1
1
2
1
1
2
1
1
7
2
3
1
4
2
1
1
2
1
2
1
1
1
4
1
1
1
2
3
1
3
1
1
1
1
1
1
1
2
1
1
3
1
2
2
1
2
2
1
1
1
